package name,reviewer name,review,rating
com.xpp.tubeAssistant,قناة سكينة حسب شهر ميلادك 2020,Top wooooooow❤😘😘,5
com.xpp.tubeAssistant,Tharaa Sabbahin,can by in games music 🎶,5
com.xpp.tubeAssistant,Judy Adel,This app is perfect 👌,5
com.xpp.tubeAssistant,Brad Stewart,I love floating in and on floating tubes aswell as this app.,5
com.xpp.tubeAssistant,D Gaming,Like it,5
com.xpp.tubeAssistant,MANQOBA D,Besides adds the app does what its supposed to.,5
com.xpp.tubeAssistant,Pavel Zuk,"Whenever I log in to my account the videos won't play... endless loading, as soon as I exit my account it starts to work fine... strange bug",2
com.xpp.tubeAssistant,Nurul Asyiqin,Is the best,5
com.xpp.tubeAssistant,Patricia Harrison,thank you😏,5
com.xpp.tubeAssistant,Kamal Sarkar,Good,5
com.xpp.tubeAssistant,XxFEJIExX GAMING,Good Application Tho It Doesn't Have Any Problems At All Been Used For 1 Month Great App Nothing To Say I'll Give 5 Stars For It Very Helpful When Doing Multi Tasking,5
com.xpp.tubeAssistant,Jeremy Cal,very helpful,5
com.xpp.tubeAssistant,Kochana Mama,Very nice experience,5
com.xpp.tubeAssistant,MD.ASHIFUL ISLAM,awesome,5
com.xpp.tubeAssistant,vinz charles afan,nice it helps me when im doing homework on my phone,5
com.xpp.tubeAssistant,Brayden Ambrogio,Awesome app love it,5
com.xpp.tubeAssistant,Gregory Williams,Wayyyyy to many ads,2
com.xpp.tubeAssistant,Tuannghia Le,"The buttons are difficult to press. The reduced size option of video in order to view next video in list or to see comments is bugged, only doable in fullscreen mode, and quite complex",3
com.xpp.tubeAssistant,Noor Hazlinawaty,very goof,5
com.xpp.tubeAssistant,Mandeep Singh,good,5
com.xpp.tubeAssistant,MD.Nasim Sarfaraz,Very nice.,5
com.xpp.tubeAssistant,Levani Birtvelishvili,Simply the best,5
com.xpp.tubeAssistant,Nice Chibuike,good,5
com.xpp.tubeAssistant,Ja'Mesha manns,I really do mess with it,5
com.xpp.tubeAssistant,Sof Novogratz,Just ads,5
com.xpp.tubeAssistant,Jeraldivan Hernandez,nice app,5
com.xpp.tubeAssistant,Blue,super easy and self-explanatory,5
com.xpp.tubeAssistant,Mario Kurek,0 comercial would give it 5 stars,4
com.xpp.tubeAssistant,arturo rodriguez,Nice app,4
com.xpp.tubeAssistant,Dilip Sardar,you tube,5
com.xpp.tubeAssistant,Ricardo Trujillo,👍,5
com.xpp.tubeAssistant,Rachaell Southern,"this app is, fantastic I, love it, I have told all my friends, about it, and check it out, Rachaell Southern",5
com.xpp.tubeAssistant,Yoga,Perfect,5
com.xpp.tubeAssistant,gul rah,Cocokoko,5
com.xpp.tubeAssistant,Sabahat Ghani,good app,5
com.xpp.tubeAssistant,Anwar Hossen,Great,5
com.xpp.tubeAssistant,Diet Panda,Good app,4
com.xpp.tubeAssistant,Rachael Doan,"Like the competitor, but better.",5
com.xpp.tubeAssistant,Erinique Mackey,awesome,5
com.xpp.tubeAssistant,Michael Krammes,"5 🤩🤩,stars!! 👍🔥🤩",5
com.xpp.tubeAssistant,JOHN COLE,Oklahoma city,5
com.xpp.tubeAssistant,Sonic Kid 2,Cool,5
com.xpp.tubeAssistant,Mevon Rain,I love this apps,5
com.xpp.tubeAssistant,Ranjan kumar,good,4
com.xpp.tubeAssistant,Melady Rogers,This is a great app especially because my phone restricts YouTube. The only thing is that after a week or so of me having this app I can't just press the video off the home page I have to search it up than press the video. Which takes a while just to watch a video. Still a great app though. Just wondering if you can fix that.,4
com.xpp.tubeAssistant,Andrew Batista,I love this this is so better than stupid youtube,5
com.xpp.tubeAssistant,Valerian E Partenie,Excellent app! 5 stars!!!,5
com.xpp.tubeAssistant,Aaron Modesto,Very useful apps. Great job!,5
com.xpp.tubeAssistant,Yumi Barnacha,Its cool but it always float in my screen. But love it. But plsss fix that its always floating in screen so plsss fix,4
com.xpp.tubeAssistant,Matt Fish,"Terrible, I used to be able to use it for playing you tube with the screen off but it doesn't work anymore..... the buttons to close the floating window don't work either......",1
com.xpp.tubeAssistant,Benjamin Collins,"Will rate 5 stars if you make it so it plays when the screen is off, other than that works pretty good!",4
com.xpp.tubeAssistant,ibnu maja aabdullah,Love,5
com.xpp.tubeAssistant,Heino Endel Hiietamm,"So far its been the best app i have tried but giving 4 star because floating window controls are a bit hard, you have to tap very perfectly on the button hopefully this will be bit easier in the future but everything else is perfect",4
com.xpp.tubeAssistant,your choice,oky ha,5
com.xpp.tubeAssistant,Herrie Firmansyah,", ,, ,",2
com.xpp.tubeAssistant,Shubhash Ray,There also should play on lock screen and ghost mode options.and also show on notification Baar. Otherwise it too much lovely 💕💕💕💕💕💕 it is 😜,5
com.xpp.tubeAssistant,Denira Trammell,I really love this so much 💖💖💖💖💖💖,5
com.xpp.tubeAssistant,exodus rosario,Suprising this looks so bootleg but it's really a good app to use since I got locked out of YouTube. I use this almost all the time to watch some of my favorite youtubers.,5
com.xpp.tubeAssistant,Tommy Allan,Excellent app,5
com.xpp.tubeAssistant,Mohamad iqbal hakim Abd rahman,Good to try it..,5
com.xpp.tubeAssistant,Bindu Sunil,"Best app , one problem when screen off song stop.",4
com.xpp.tubeAssistant,Zach Flower,It good that all...,5
com.xpp.tubeAssistant,Raju Vai,good app,5
com.xpp.tubeAssistant,Vicente Garcia,the application is nice,4
com.xpp.tubeAssistant,Sonu Viswakarma rasulpar,Supar,5
com.xpp.tubeAssistant,Daniel Doboga,Very poor experience. Advertisments that lock it on during the play and the playing stops once you turn off the screen. The youube part of the FloatingApps works much better for background playing.,2
com.xpp.tubeAssistant,John Enrique Ferrer rondon,the Best,5
com.xpp.tubeAssistant,Adriana Kivi,"The app won't work for me. I'll open the app up and it says my internet connection needs checked, but my internet connection is perfectly fine.",1
com.xpp.tubeAssistant,dhruv batra,It is such bad app whenever,2
com.xpp.tubeAssistant,Fack Account,Use Full app,3
com.xpp.tubeAssistant,Sunita sharma,Nice,5
com.xpp.tubeAssistant,eric tubbs,Love it! I can actually close out my screen. Very nice!,5
com.xpp.tubeAssistant,Ajay Jadli,great app,5
com.xpp.tubeAssistant,Arleen Marcelo Sabordo,I love this application 😍😍😍🥰🥰🥰,5
com.xpp.tubeAssistant,Xavier Cast,Awesome player app! Download yours today!,5
com.xpp.tubeAssistant,Raden Forca,The best,5
com.xpp.tubeAssistant,Deniesha Tuggle,i gave it 4 stars is because try to get out the video but i cant because i have to wait when the video is over,4
com.xpp.tubeAssistant,Jerlyn Tagubar,Nice appp,4
com.xpp.tubeAssistant,Rose Taylor,This would have been a really good app if the controls were better. I tried to click the buttons and they don't work. It's stuck on my screen. and the full screen button is WAY too close to the skip button so I always accidentally skip.,2
com.xpp.tubeAssistant,Swaniz Swaleh,good,5
com.xpp.tubeAssistant,Zeljko Todoric,Terrible! Random and extremely loud ads. Unbearable. I am removing this app right now.,1
com.xpp.tubeAssistant,Alkama Mkungu,This app is best,5
com.xpp.tubeAssistant,Sohan RJ,বালের এ্যাপ,1
com.xpp.tubeAssistant,alex ince,Still a little bit of ads but most are skippable or only 5 seconds other than that it's great,4
com.xpp.tubeAssistant,Bun Hour,I like this,5
com.xpp.tubeAssistant,Droid Modz,mano eu te censurei ta ligado mano eu te censurei ta ligado mano eu te censurei,5
com.xpp.tubeAssistant,RUHUL BISHAL,Controls need more improvement and full background play should be available. Nice app though.,4
com.xpp.tubeAssistant,Bibbocaitcole Bianan,You kinda smell....🥺🥺🥺🥺🥺 like a 💥baka💥,5
com.xpp.tubeAssistant,Gravitas -,Awesome!,5
com.xpp.tubeAssistant,Teal Kitten,You're not hero of the sun and this isn't float tube >:c,2
com.xpp.tubeAssistant,curtis carter,it's great.👍,4
com.xpp.tubeAssistant,leen omar,J perfect,5
com.xpp.tubeAssistant,PrisonerJim,Isn't not working,1
com.xpp.tubeAssistant,Sumana Roy,🤗🤗🤗🤗🤗🤗🤗🤗,5
com.xpp.tubeAssistant,Unknown,Nice,5
com.xpp.tubeAssistant,among jayden dd,I love it because i can do whatever and still watch my vids,5
com.xpp.tubeAssistant,Amitha Issac,Hi I am Sara. I love your app,5
com.xpp.tubeAssistant,Sumaiya Rahman,excellent,5
com.xpp.tubeAssistant,Prem Tiwari,nyc,1
com.xpp.tubeAssistant,Anees Raza,Mini mize nahi ho raha hai,1
com.xpp.tubeAssistant,Alex Poblete,I love it's funny!!!!!,5
com.xpp.tubeAssistant,Rajib Roy,very much adds are showing,3
com.xpp.tubeAssistant,Constance Grace Burns,Awesome,5
com.xpp.tubeAssistant,unlegendarycool player,I couldn't download it,1
com.xpp.tubeAssistant,Aisha Nuro,It's so good just like the other yt but I had an issue in my normal yt and I couldn't open it but wen I found this yt I was so happy I actually love it more than the normal yt thx for who ever created this perfect app😁,5
com.xpp.tubeAssistant,Phillip Hsieh,Good quality program! Picture looks crisp,4
com.xpp.tubeAssistant,Paul James,Does the job beautifully,4
com.xpp.tubeAssistant,sameul ron,Good Use,5
com.xpp.tubeAssistant,GREGORY CLINKSCALES,it is pretty cool helps out a lot when you multitask,5
com.xpp.tubeAssistant,THE LEBANON KING - الملك اللبناني,Can watch youtube whole play like Breaworld ... 😋😎🤯,5
com.xpp.tubeAssistant,Shevoy Williams,It is a amazing all the another apps do not work,5
com.xpp.tubeAssistant,P K Mohanty,Few adv and best in class.,5
com.xpp.tubeAssistant,Pem Vai Officials,Nice app,5
com.xpp.tubeAssistant,Rafna Enterprise,I love this one Youtube.,5
com.xpp.tubeAssistant,Advertise Everything,"Yet to float, still floats",4
com.xpp.tubeAssistant,mdjmjewel Rock,wow,4
com.xpp.tubeAssistant,Ameerhamza123 Dashtiba123,youtube,5
com.xpp.tubeAssistant,Shabid Hasan,nice bro,5
com.xpp.tubeAssistant,MH Mahadi,nc,1
com.xpp.tubeAssistant,Sanya jean Yalung,nice apps,5
com.xpp.tubeAssistant,Maddison Welstead,"Great app, my only problem is when pressing the pause button ect. It takes a few trys sometimes.",4
com.xpp.tubeAssistant,Hem Patel,I hate,5
com.xpp.tubeAssistant,Ranendu Kumar Mandal,The app is very effective.,4
com.xpp.tubeAssistant,LIO LIOO,good,3
com.xpp.tubeAssistant,Nuha Naba,Fine,5
com.xpp.tubeAssistant,shelly Lim Villaflowers,Hmmm so nice thi is great i love it ...such ...awesome I can play song most all the time ...and what ever I want..👍👍👍👍👍👍 good job,5
com.xpp.tubeAssistant,Emaree Sanchez,"Very good app! But the reason why I gave it 4 stars was bc, I was just casually using this app.. and we all know we can put a timer, right?, we'll.. I didn't do that, but it just turned off.",4
com.xpp.tubeAssistant,Nitin Vaja,"The video doesn't even play, it keeps on loading continuously.",1
com.xpp.tubeAssistant,Raman Jeet Agrohia,Ok,4
com.xpp.tubeAssistant,Jionni Lucarelli,Good video Quality,5
com.xpp.tubeAssistant,abdul rahman,Optional,5
com.xpp.tubeAssistant,Md. Dulal Mia,Nice,5
com.xpp.tubeAssistant,Adriel Werlich,Lacks of replay option. And minimized video should be smaller ideally,4
com.xpp.tubeAssistant,Arsalan Azam,good,5
com.xpp.tubeAssistant,Rakesh Mondol,op,2
com.xpp.tubeAssistant,Sayifa Wilkinson,It's a good app I just love this app it just that it sometimes I can't find videos,4
com.xpp.tubeAssistant,PAPPU gupta,Deepak Gupta,3
com.xpp.tubeAssistant,Raviyath Begam,expecting some more,4
com.xpp.tubeAssistant,Salma Samer,Its good because my regular youtube is having a problem but you can only go back once and its pretty laggy and its presses for me so overall its a temperery app for me until normal youtube gets fixed,3
com.xpp.tubeAssistant,Ar-Jhean Navarro,I really love this app so I gave it a 5 stars.I can listen to my favorite song while doing my homework and other task which help me to feel good,5
com.xpp.tubeAssistant,Mohammed Jowardhar,It's very nice and user friendly. I just love using it since I downloaded it yesterday.,5
com.xpp.tubeAssistant,Anonymous,good but need improvement,3
com.xpp.tubeAssistant,SADHOLLU AKASH,Worst App lot of Advertisement in this App total frustrated,1
com.xpp.tubeAssistant,jairus andrew bohol,Amazing,5
com.xpp.tubeAssistant,Mus'aab Muhammad,good,5
com.xpp.tubeAssistant,David Deurloo,I love float tube,5
com.xpp.tubeAssistant,kelly and tammy,𝖠𝗉𝗉𝗌 𝗌𝗈 𝗏𝖾𝗋𝗒 𝗀𝗈𝗈𝖽 𝗈𝗆𝗀 𝗍𝗒 𝖺𝗉𝗉𝗌 𝗅𝖾𝗀𝗂𝗍 𝗈𝗆𝗀 𝗂𝗅𝗈𝗏𝖾 𝗍𝗁𝗂𝗌 𝖺𝗉𝗉 𝗌𝗈 𝗆𝗎𝖼𝗁,5
com.xpp.tubeAssistant,arbie belda,it easy to use but there's more commercial,4
com.xpp.tubeAssistant,ADAM MIKHAIL,I love the float tube app and it's great from YouTube,5
com.xpp.tubeAssistant,Michael Garison,Nice app,5
com.xpp.tubeAssistant,Sahil Kumar,Nice 🙂,5
com.xpp.tubeAssistant,A H RANA,good apps,5
com.xpp.tubeAssistant,Krisel Ann Medrano,one star because I can't download the videos,1
com.xpp.tubeAssistant,VibrantDxQnims,very cool app,5
com.xpp.tubeAssistant,NATURE ON DUTY,CANNOT PLAY AUDIO IN BACKGROUND WHEN SCREEN TURN OFF... UNINSTALL .🖕🏻,1
com.xpp.tubeAssistant,Samir Hembram,nice app,5
com.xpp.tubeAssistant,Ashish Rawat,except ads is everything is good,4
com.xpp.tubeAssistant,Nicky B,When float tube is sus,5
com.xpp.tubeAssistant,Sabelo September,"Great App, it helps a lot when I want to listen to long Form content and still be able to do other things on my phone. Big Thanks to the developers.",5
com.xpp.tubeAssistant,Abraham Heald,"I removed my stars because you updated your version and I can't play music while recording I guess I could just use a 2nd phone and go around all this, please allow music be played in background while I'm recording off another app then I'll change my review",1
com.xpp.tubeAssistant,John Kevin Norriega,This is so cool it help me a lot thanks,5
com.xpp.tubeAssistant,Window 10,I love this app but wasting time every ads when i got open. Please i dont want wasting ad becuase it so annoying and even wont stop ads. (I love the apps but i hate ads),1
com.xpp.tubeAssistant,Sandre cato,it really good but i rather the original but its killing it ! ^^,4
com.xpp.tubeAssistant,Unnati Gardia,This is the best app but I can't see my downloaded videos. Please add it.,4
com.xpp.tubeAssistant,Kimah Haliman,Kimah kimha,5
com.xpp.tubeAssistant,Haron Antang,I like it but i t doesn't have a download videos,3
com.xpp.tubeAssistant,Widad Maroc,Maizyan,3
com.xpp.tubeAssistant,Y2Movies,Nice app I am looking for app like this,5
com.xpp.tubeAssistant,Vedant Neti,Super 🙏🙏👌👍👍,5
com.xpp.tubeAssistant,Adam Simon,Until recently the app was easy to use and worked well. A couple weeks ago some change seems to have taken place and the app is now barely usable. It no longer auto plays videos. I constantly have to min/max screen get the video to play or even have the option to pause the video if needed. Everytime i open the app or a video a large circle now appears on the screen asking about adding a video to a playlist. Please revert these changes and make the app usable. Until then this is trash.,1
com.xpp.tubeAssistant,Kanai music bd,Nice apps,3
com.xpp.tubeAssistant,Jānis Trimdals,Most and useful app.,5
com.xpp.tubeAssistant,Dildar Pervez Gondal,Nice app we'll experience,4
com.xpp.tubeAssistant,Anonymous Monk,Fix CSS. All text lines are chopped off!!! Horrrible,1
com.xpp.tubeAssistant,Ethan Frostad,it's pretty clunky for what it is. Either through unnecessary buffering before your video plays. if you catch an in-between where you try to select something then an ad plays it freezes the whole deal. the reason I'm giving it two stars instead of one is cause it still does it's purpose but not smooth in the slightest. oh and their little stupid 'tutorial' of how to operate the app despite it being completely self explanatory. it's hecking YouTube. Edit: just dunk the money for a proper service.,2
com.xpp.tubeAssistant,Imam Hassan,So nice,5
com.xpp.tubeAssistant,Cheeselover11,"Amazing app! I dont have any complaints about the adds but there is one thing about the app when ever i add something to my play lists or ""collections"" they are there but if i go back to it like a few hours or a day after what ever video i put there is just gone and i know that you recently added the playlist feature but please fix this it is starting to get frustrating when i have to go all the way back and look for the exact video and re add it back just for it to dissaper again ♡♡",5
com.xpp.tubeAssistant,I Gotta Think Over,great app,5
com.xpp.tubeAssistant,Mohamed Hassan Qeyru,GOOGLE PLAY SERVICES,5
com.xpp.tubeAssistant,ajay oberai,A very good app . However video sometimes shuts in between . Can this be changed via settings. Ajay Oberai,4
com.xpp.tubeAssistant,malak kim kpop fan,hi everyone 💞,5
com.xpp.tubeAssistant,dr.al-amin bhuiyan,Good,5
com.xpp.tubeAssistant,Jagadeesh Harini,Super 😘💖😘 loveyou harini,5
com.xpp.tubeAssistant,Enderman The goblin,"really good app,easy to use,and the ads are not that much,and the quality is good i really recomend this app good job developers!",5
com.xpp.tubeAssistant,Resty Felix,Great App,5
com.xpp.tubeAssistant,Prabath N M madhava raayare suvarna matushri,I love seeing cartoons it was very Good👍🍀😘 it helps,1
com.xpp.tubeAssistant,Jared Morales,It is good but the ads,5
com.xpp.tubeAssistant,Hiroshe 12,good,5
com.xpp.tubeAssistant,audrey :3,"Perfect, just perfect. Thanks for the new update! My playlist followed along. <3 keep up the good work!",5
com.xpp.tubeAssistant,Bapi Behera,ok,1
com.xpp.tubeAssistant,CJ NTN,"Would be 5 star if you could upload from YouTube float, other than that it's YouTube with less ads and float mode for free, also you can use your account I've just had issues uploading a video as it shows a big picture that's too big for me to read on mobile, which is only because it brings me to YouTube studio in the app and it's meant for a computer I think. Other than that small issue which I can easily upload my videos on normal YouTube 4*",4
com.xpp.tubeAssistant,Edison Magallanes,Nice to use,5
com.xpp.tubeAssistant,Saroj Chauhan,Awsome,5
com.xpp.tubeAssistant,K.Harish Kumar,Supar,5
com.xpp.tubeAssistant,Torr Zaa,"The best, please add background playing when locked screen.",5
com.xpp.tubeAssistant,Rodrigo Alessander,Promete apagar a tela e nao cumpri,1
com.xpp.tubeAssistant,Nathan sugabo,New update sucks,1
com.xpp.tubeAssistant,Jovan Hermawan,The new feature just suck edit : I just checked and it deleted my negative review,1
com.xpp.tubeAssistant,Florante Nabus,It's really great I need not to pause the playing music and videos when an FB messenger notification come .,5
com.xpp.tubeAssistant,Chlark Sarabillo,Nice hope more improvement for stable,5
com.xpp.tubeAssistant,Jeremiah Slowik,Works like I wanted. Float on top player for all videos. Excellent app! Thank you!!,5
com.xpp.tubeAssistant,Sandi Hirani,"Liked it before, they recently changed something so now you can play you play list anymore. So deleted the app.",1
com.xpp.tubeAssistant,Um Usuario,Doesn't work with playlists,3
com.xpp.tubeAssistant,Uba Chukwudi,Float Tube should stop hiding my comments that are critical of subjects reflecting world 🌎 issues and controversial matters. LGBT is a lie!! Stop the indoctrination of people with stupid ideologies!!!,5
com.xpp.tubeAssistant,Sue Razak,The multiple apps things is very helpful,5
com.xpp.tubeAssistant,Afeef Nazzal,Just love this app with its unique small window Also the feature of chaning quality of the floaing window is awesome 5 stars,5
com.xpp.tubeAssistant,Mohammed Allaghi,wow,5
com.xpp.tubeAssistant,Krishna Jayaperakash Krishna Jayaperakash,I LIKE THIS APP BUT THERE ARE LOT OF ADD...THATS WHY IM GIVING 1 star,1
com.xpp.tubeAssistant,Christine joy Elias,The reason why I give five star because it's really good app,5
com.xpp.tubeAssistant,MARY KRISTELEEN EDON,I can't open the site its always loading. I have fast connection but its failed..,3
com.xpp.tubeAssistant,Benz Arfa,ads belambak nauuu,3
com.xpp.tubeAssistant,Ben,Doesnt play with screen off,1
com.xpp.tubeAssistant,Abdullah wasi,I like it,5
com.xpp.tubeAssistant,Joan Push,Useful app,5
com.xpp.tubeAssistant,Katwire Ambrose,😀😗😐😗😗😗😗😗😎😊😶😶😶,5
com.xpp.tubeAssistant,Arianna Hardy,"I like this app very much. It gives you all the videos you'll see on the original YouTube. Reason why I gave it 4 stars was because every time when I click on a video, it make the video full screen and when I want to click out of it, it won't work until I have tapped the screen so many times. The only time I'm able to click out of video is when the video is completely over.",4
com.xpp.tubeAssistant,I J.U.M.P LOVE,excellent,4
com.xpp.tubeAssistant,KingOno,Love the floating,5
com.xpp.tubeAssistant,Manoj Kumar Singh,Riddhi singh,1
com.xpp.tubeAssistant,King FuZeD,"I like this app because I can watch a video while doing something else on another app. However, I'm only giving it 3 stars. Why? Because of the ads. I can't watch multiple videos in a row because there's an ad after every video. And many times, there's no ""x"" button on the ad. It's so frustrating.",3
com.xpp.tubeAssistant,SUNIL BAURI,So nice apps,5
com.xpp.tubeAssistant,Ronalyn Factes,It's so nice app I love this app,5
com.xpp.tubeAssistant,Brea's Life,it is a good app but sometimes it dont work so it makes me delete it and reinstall it,5
com.xpp.tubeAssistant,Selvi Hema,Ye guys it's almost normal youtube very nice app and happy depavali 🙏🙏🙏,5
com.xpp.tubeAssistant,thisara bro,meke ad wadi,1
com.xpp.tubeAssistant,BeastGamer,Good app but the app is very differant from normal youtube in a kind of unique way,4
com.xpp.tubeAssistant,Thamer Asad,It's Freezing and NOT work :( Need Update,1
com.xpp.tubeAssistant,Ailin Parsai,I Lovet,5
com.xpp.tubeAssistant,Bariah Rahim,Highly recommended!! 👍🏿👍🏿👍🏿 Very worth it... I can resize the float vid 😆 love itt. Thank you so much for producing this app,5
com.xpp.tubeAssistant,Marilainny Martins,Muito bom,5
com.xpp.tubeAssistant,Mark Lucero,One Star because I can't comment please fix this,1
com.xpp.tubeAssistant,Pramod Kumar pradhan,Its very helpful floattube my youtube is not working thanks foe feedback,5
com.xpp.tubeAssistant,Sawmya Nathmin,I Give 5 Stars for This Aplication. Because This Aplication Is Very Easy To Use.💥🤘,5
com.xpp.tubeAssistant,Boss Haider ali,Very good. App,5
com.xpp.tubeAssistant,Lee Sokalsky,Great minus the commercial s,3
com.xpp.tubeAssistant,Nick Paparoba,Personally i like it alot.. it's great app.easy to use for uneducated guy like me..👍👍,4
com.xpp.tubeAssistant,uba chukwudi,"My opinions are being cancelled because I criticize LGBT rights. Worst of all, I am being told my long comments are stupid!!!!",5
com.xpp.tubeAssistant,Cynthia Tod,Horrible AD fest,1
com.xpp.tubeAssistant,s nonya,Fail it won't keep playing with the screen off.,1
com.xpp.tubeAssistant,Tebogo Hamane,It's a really good app for multi tasking on your phone while watching a video although it doesn't let you switch off your screen while using it. It's a good app,4
com.xpp.tubeAssistant,youssef mohamed mohamed,this the best,5
com.xpp.tubeAssistant,Angeleana Brown,Must try👍🏽,5
com.xpp.tubeAssistant,Angie Haro,Wow,5
com.xpp.tubeAssistant,Yesenia Amaryllis,"YouTube allows some videos to float but not all of them. This app does all the videos and you can drag it to where you want it. Love it, thanks developers!",5
com.xpp.tubeAssistant,nooran badr,Please fix the problem fast ... Something went wrong message appears when i open float tube 😩,5
com.xpp.tubeAssistant,Aahil King,It help me very much best app,4
com.xpp.tubeAssistant,Paras Prasad,Very good app,5
com.xpp.tubeAssistant,Jc onton,Excellent,5
com.xpp.tubeAssistant,A Google user,Very bad,1
com.xpp.tubeAssistant,Pokemon Download,Very go very good,5
com.xpp.tubeAssistant,Sr Media,সুরাইয়া আর কে মিডিয়ার ওয়েবসাইটে ঘোরাফেরা,5
com.xpp.tubeAssistant,Ava Spring,Not bad,2
com.xpp.tubeAssistant,Wacela Rose,Excellent,5
com.xpp.tubeAssistant,Dragon D,Great app. Very useful. Highly recommend,5
com.xpp.tubeAssistant,Bbosa Elvis,I like the app so nice,5
com.xpp.tubeAssistant,mimi yow,👍👍👍👍,5
com.xpp.tubeAssistant,Muskan Div-N Roll no:79 Shaikh sabir ali,Nys a ymrtn dz Lyndon tdjs yya no rynysr risky tsksrjst. yrjs grjs,5
com.xpp.tubeAssistant,Henry Obewhu,Great,5
com.xpp.tubeAssistant,princess ortilla,Works better than pure tuber! <3,5
com.xpp.tubeAssistant,Zozo Halidi,He iymiş,5
com.xpp.tubeAssistant,naveen Srivastava,Nice app 👍👍👍👍👍👍,2
com.xpp.tubeAssistant,Murtuza Rajkotwala,it's all nice but adds come alot and sometimes the video that you tap doesn't play at all,4
com.xpp.tubeAssistant,Vijay sharma,Very nice apps,5
com.xpp.tubeAssistant,curtis taylor,i think its a good app saves on paying for you tube premium,4
com.xpp.tubeAssistant,Staveniya Yumnam,Great app👍👍👍,4
com.xpp.tubeAssistant,Paulette Wright,I love this one,5
com.xpp.tubeAssistant,Tymeshia Minniefield,Cool app,5
com.xpp.tubeAssistant,Fazal Riaz,Best apps,5
com.xpp.tubeAssistant,Henny 1984,👍👍,4
com.xpp.tubeAssistant,Aliyah Sanchez,It is a great YouTube app,5
com.xpp.tubeAssistant,Andy Get a skull gummy,What's the coolest thing ever Had ihop,5
com.xpp.tubeAssistant,Md Kanon,Good. But some new feature are needed,4
com.xpp.tubeAssistant,Chelsey Copas,Horrible. It did not go to full screen. So I hate it,1
com.xpp.tubeAssistant,Nazir Khan,Super,5
com.xpp.tubeAssistant,SilentGamer 77,Cool,5
com.xpp.tubeAssistant,Wondimu Wolde Mengesha,"Very good, I really like it, but make the music to continue after finishing the first, instead re playing Please.",5
com.xpp.tubeAssistant,Miguel Andrei M. Pamintuan,pure tuber is better than this,1
com.xpp.tubeAssistant,Abu Mahir,The best tube apk,1
com.xpp.tubeAssistant,Lebogang Kgware,Best app ever🔥🔥,5
com.xpp.tubeAssistant,Soroj Sikder,মা,5
com.xpp.tubeAssistant,SwordSlash,get cancer and die,1
com.xpp.tubeAssistant,GETO skabe,Doesnt even work,2
com.xpp.tubeAssistant,Ageer Khan,Good,5
com.xpp.tubeAssistant,Ahmed Awan,Wonderfull app,5
com.xpp.tubeAssistant,Adhita Persad,I love the app but I just dont like how the video pops up small at the corner of the screen. Please fix it,5
com.xpp.tubeAssistant,Riley Brownlee,I know i put a 5 star i just have a glitch i would like to suggest when a add starts when you just open the app i could watch any videos please fix this bug thanks!,3
com.xpp.tubeAssistant,Deah Galvez,This cute and The Best. You can watch or listen music whatever you do. 😊💖,5
com.xpp.tubeAssistant,FRDEN ISLAM MUNNA,তুত,5
com.xpp.tubeAssistant,Vasudev Daxini,Excellent,5
com.xpp.tubeAssistant,Kenneal Johnson,"This app is just what i was hoping for,the best way to to do a vibe work",5
com.xpp.tubeAssistant,JOSE LUIS CARBONELL RIOS,SUPER KOOL.,5
com.xpp.tubeAssistant,jefrey amparo,Very good app,4
com.xpp.tubeAssistant,Tuan Nguyen,"It seems the app is stable and ok, but for 13usd (incl 25% tax) , i think i will wait till Black Friday. Ps: please add ""listening on"" (just like Spotify)so I can choose my WiFi speaker",4
com.xpp.tubeAssistant,MR.Waqar Qadri,This new rel,3
com.xpp.tubeAssistant,Afzal Khoshhal,Good,5
com.xpp.tubeAssistant,flower,This app is so bad I hope who ever made it dies 😡😡😡💀💀💀,1
com.xpp.tubeAssistant,GeEkI SiNs,"Amazing highly recommend app, just wish I didnt have to pay for dark mode",4
com.xpp.tubeAssistant,Gaurishankar Ram,Le,5
com.xpp.tubeAssistant,Gerald Migue,Thank you for this amazing apps there's bno adds.,5
com.xpp.tubeAssistant,Mellessa Picar,Very nice,5
com.xpp.tubeAssistant,Christopher Hugo,It has a lot of great features like pop over all the applications.,5
com.xpp.tubeAssistant,Nermeen Mohey,I love it,4
com.xpp.tubeAssistant,Ea Bayy,Imma DiGGIN into and onto this' less ads and can be more something than plain YouTube . it states its true functionality in the title '. Brilliant...:honest stuff,4
com.xpp.tubeAssistant,PK_ ProSky,I like this so much,5
com.xpp.tubeAssistant,Minecraft Among Us,Love it,5
com.xpp.tubeAssistant,Tendani Makwarela,I am able to use multiple apps at the same time.,4
com.xpp.tubeAssistant,SAHUL KUMAR,RAHUL,4
com.xpp.tubeAssistant,[Nostalgia] EDM,Works wayyy better than I was expecting. Its great to be able to use my phone for other stuff while listening to podcasts. 💚,5
com.xpp.tubeAssistant,dylsaster,nice.,4
com.xpp.tubeAssistant,MD EUNUSH,Good,5
com.xpp.tubeAssistant,u d,The app is very well made and i enjoy the content i watch on this app.,5
com.xpp.tubeAssistant,Dale Powers,Super cool,5
com.xpp.tubeAssistant,Bob San channelTV.,Very satisfied,5
com.xpp.tubeAssistant,Marina Gamel,good,4
com.xpp.tubeAssistant,Sonny Mendoza,Nice,1
